Round,.metric,.estimator,.estimate,race_time_milliseconds,race_time_mins,race_time_hrs
1,rmse,standard,18141.508494620466,5757300.944101991,95.95501573503319,1.5992502622505531
2,rmse,standard,6336.852775024792,5652716.066742854,94.21193444571423,1.5701989074285707
3,rmse,standard,1545.795931811463,5271221.037158852,87.85368395264754,1.464228065877459
4,rmse,standard,16797.8879830619,5525977.115173396,92.09961858622326,1.534993643103721
5,rmse,standard,9453.8017926133,5753034.5492411535,95.88390915401922,1.5980651525669871
6,rmse,standard,2742.302969623839,5643311.348291529,94.05518913819216,1.567586485636536
7,rmse,standard,3804.49267900237,6116891.344820959,101.94818908034931,1.6991364846724886
8,rmse,standard,21537.495359675257,5732674.938432916,95.54458230721526,1.5924097051202544
9,rmse,standard,7500.3873643777215,5675996.594850312,94.5999432475052,1.5766657207917534
10,rmse,standard,297948.5176388794,5041215.7162740715,84.0202619379012,1.4003376989650198
11,rmse,standard,9310.761421354688,5106954.518516074,85.11590864193457,1.418598477365576
12,rmse,standard,4822.671186252658,5233547.043189125,87.22578405315208,1.4537630675525348
13,rmse,standard,4589.542540698849,5951252.36933371,99.18753948889515,1.6531256581482527
14,rmse,standard,13521.825523427726,5148056.774709014,85.80094624515024,1.4300157707525039
15,rmse,standard,5258.010517255519,5502998.327842721,91.71663879737868,1.528610646622978
16,rmse,standard,18523.80465135986,4775935.356959791,79.59892261599651,1.3266487102666087
17,rmse,standard,18927.19100972626,7112973.492588437,118.54955820980729,1.9758259701634548
18,rmse,standard,1492.2233144066474,5144914.188542093,85.74856980903489,1.4291428301505815
19,rmse,standard,1883.0726488215214,5752765.062977759,95.87941771629599,1.5979902952715999
20,rmse,standard,23826.736079797585,5938754.115505035,98.97923525841725,1.6496539209736207
21,rmse,standard,9584.034924865296,5629144.505079773,93.81907508466288,1.563651251411048
22,rmse,standard,5691.4555655149115,6128530.56497655,102.1421760829425,1.7023696013823748
